,id,genre_ids,original_title,title,release_date,popularity,vote_average,vote_count,budget,revenue,imdb_id
167,566872,"['Drama', 'Mystery', 'Thriller']",The Burnt Orange Heresy,The Burnt Orange Heresy,2020-03-06,27.297,0.0,0,$0.00,$0.00,tt8342680
168,111,"['Action', 'Crime', 'Drama', 'Thriller']",Scarface,Scarface,1983-12-08,17.175,81.0,6286,"$25,000,000.00","$66,023,329.00",tt0086250
169,605802,['Horror'],8,8,2019-10-18,15.312,50.0,4,$0.00,$0.00,tt7320482
170,855,"['Action', 'History', 'War']",Black Hawk Down,Black Hawk Down,2001-12-28,21.967,73.0,3309,"$92,000,000.00","$172,989,651.00",tt0265086
171,300668,"['Horror', 'Science Fiction']",Annihilation,Annihilation,2018-02-22,16.707,63.0,5242,"$40,000,000.00","$43,070,915.00",tt2798920
172,375588,"['Action', 'Adventure', 'Thriller']",Robin Hood,Robin Hood,2018-11-21,17.728,58.0,1689,"$100,000,000.00","$73,260,114.00",tt4532826
173,360920,"['Animation', 'Comedy', 'Fantasy', 'Family']",The Grinch,The Grinch,2018-11-08,19.544,65.0,1531,"$75,000,000.00","$508,575,295.00",tt2709692
174,456740,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",Hellboy,Hellboy,2019-04-10,20.264,52.0,1595,"$50,000,000.00","$44,664,690.00",tt2274648
175,412117,"['Adventure', 'Animation', 'Comedy', 'Family']",The Secret Life of Pets 2,The Secret Life of Pets 2,2019-05-24,20.533,66.0,1076,"$80,000,000.00","$155,152,550.00",tt5113040
176,1091,"['Horror', 'Mystery', 'Science Fiction']",The Thing,The Thing,1982-06-25,13.915,80.0,3575,"$15,000,000.00","$19,629,760.00",tt0084787
177,390634,"['Action', 'Animation', 'Drama', 'Fantasy']",劇場版 Fate／stay night [Heaven's Feel] II. lost butterfly,Fate/Stay Night: Heaven's Feel II. Lost Butterfly,2019-01-12,16.918,58.0,80,$0.00,$0.00,tt8091892
178,500664,"['Action', 'Horror', 'Science Fiction', 'Thriller']",Upgrade,Upgrade,2018-06-01,15.039,74.0,1777,"$5,000,000.00","$11,871,365.00",tt6499752
179,527641,"['Drama', 'Romance']",Five Feet Apart,Five Feet Apart,2019-03-15,21.219,81.0,1874,"$5,000,000.00",$0.00,tt6472976
180,623195,"['Comedy', 'Romance']",Falling Inn Love,Falling Inn Love,2019-09-04,13.741,65.0,548,$0.00,$0.00,tt9860728
181,44214,"['Drama', 'Thriller', 'Horror']",Black Swan,Black Swan,2010-12-03,16.524,76.0,9346,"$13,000,000.00","$327,803,731.00",tt0947798
182,487558,"['Crime', 'Drama', 'History']",BlacKkKlansman,BlacKkKlansman,2018-07-30,14.237,76.0,4179,"$15,000,000.00","$48,686,605.00",tt7349662
183,517093,"['Action', 'Drama', 'War']",Балканский рубеж,Balkan Line,2019-03-21,16.302,73.0,53,"$3,500,000.00","$4,944,386.00",tt5951188
184,267860,"['Action', 'Thriller']",London Has Fallen,London Has Fallen,2016-03-02,13.035,60.0,2941,"$60,000,000.00","$205,754,447.00",tt3300542
185,16859,"['Adventure', 'Animation', 'Drama', 'Fantasy', 'Family']",魔女の宅急便,Kiki's Delivery Service,1989-07-29,19.416,78.0,1823,"$6,900,000.00","$18,172,849.00",tt0097814
186,422803,"['Animation', 'Comedy', 'Family']",A Shaun the Sheep Movie: Farmageddon,A Shaun the Sheep Movie: Farmageddon,2019-09-26,15.995,70.0,79,$0.00,$0.00,tt6193408
187,582083,"['Action', 'Adventure', 'Science Fiction']",仮面ライダービルドNEW WORLD　仮面ライダーグリス,Kamen Rider Build NEW WORLD: Kamen Rider Grease,2019-09-06,15.496,0.0,0,$0.00,$0.00,tt11234300
188,1368,"['Action', 'Adventure', 'Thriller', 'War']",First Blood,First Blood,1982-10-22,17.344,74.0,3304,"$15,000,000.00","$125,212,904.00",tt0083944
189,442249,"['Action', 'Horror', 'Science Fiction', 'Thriller']",The First Purge,The First Purge,2018-07-04,15.943,58.0,2207,"$13,000,000.00","$137,056,262.00",tt6133466
190,1369,"['Action', 'Adventure', 'Thriller', 'War']",Rambo: First Blood Part II,Rambo: First Blood Part II,1985-05-21,16.447,65.0,1952,"$44,000,000.00","$300,400,432.00",tt0089880
191,1487,"['Action', 'Fantasy']",Hellboy,Hellboy,2004-04-02,13.294,66.0,4559,"$66,000,000.00","$99,318,987.00",tt0167190
192,428045,"['Adventure', 'Fantasy']",Тайна Печати Дракона,Journey to China: The Mystery of Iron Mask,2019-08-16,12.358,52.0,37,"$49,000,000.00",$0.00,tt6218010
193,274870,"['Drama', 'Science Fiction', 'Romance']",Passengers,Passengers,2016-12-21,12.598,69.0,8827,"$110,000,000.00","$303,144,152.00",tt1355644
194,463257,"['Adventure', 'Comedy', 'Drama']",The Peanut Butter Falcon,The Peanut Butter Falcon,2019-08-09,12.608,74.0,265,$0.00,$0.00,tt4364194
195,606856,"['Adventure', 'Drama']",Togo,Togo,2019-12-20,16.383,78.0,173,$0.00,$0.00,tt5116302
196,441282,"['Crime', 'Mystery', 'Thriller']",Night Hunter,Night Hunter,2019-08-29,17.035,60.0,197,$0.00,$0.00,tt6533240
197,480530,['Drama'],Creed II,Creed II,2018-11-21,17.425,68.0,2836,"$50,000,000.00","$137,944,327.00",tt6343314
198,926,"['Comedy', 'Science Fiction', 'Family']",Galaxy Quest,Galaxy Quest,1999-12-23,15.661,70.0,1250,"$45,000,000.00","$90,683,916.00",tt0177789
199,258489,"['Action', 'Adventure']",The Legend of Tarzan,The Legend of Tarzan,2016-06-29,18.698,58.0,4465,"$180,000,000.00","$356,743,061.00",tt0918940
200,290098,"['Drama', 'Thriller', 'Romance']",아가씨,The Handmaiden,2016-06-01,17.649,83.0,1559,"$8,575,000.00","$37,767,206.00",tt4016934
201,611914,"['Action', 'Drama', 'Thriller']",The Courier,The Courier,2019-11-22,11.322,56.0,57,$0.00,$0.00,tt9207616
202,446021,['Thriller'],Bad Times at the El Royale,Bad Times at the El Royale,2018-10-04,15.961,68.0,1999,"$32,000,000.00","$31,882,724.00",tt6628394
203,452832,"['Drama', 'Mystery', 'Thriller']",Serenity,Serenity,2019-01-24,17.894,53.0,764,"$25,000,000.00","$14,454,622.00",tt6476140
204,447200,['Action'],Skyscraper,Skyscraper,2018-07-11,17.203,61.0,2665,"$125,000,000.00","$292,351,275.00",tt5758778
205,10555,"['Action', 'Animation', 'Comedy', 'Family']",Shark Tale,Shark Tale,2004-09-20,13.784,60.0,4145,"$75,000,000.00","$367,275,019.00",tt0307453
206,590497,['Comedy'],2 Gisht Mjaltë,2 Gisht Mjaltë,2019-05-23,16.624,55.0,3,$0.00,$0.00,tt10102350
207,513045,"['Action', 'Comedy', 'Thriller', 'Crime']",Stuber,Stuber,2019-07-11,17.691,65.0,411,"$16,000,000.00","$22,799,033.00",tt7734218
208,334074,"['Action', 'Crime', 'Thriller']",Survivor,Survivor,2015-05-21,18.014,55.0,640,"$20,000,000.00",$0.00,tt3247714
209,622325,"['Comedy', 'Drama', 'Romance']",Cuddle Weather,Cuddle Weather,2019-09-13,9.942,0.0,0,$0.00,$0.00,tt10896172
210,617400,"['Comedy', 'Romance']",午前0時、キスしに来てよ,Come Kiss Me at 0:00 AM,2019-12-06,15.989,10.0,1,$0.00,$0.00,tt10206400
211,1562,"['Horror', 'Science Fiction', 'Thriller']",28 Weeks Later,28 Weeks Later,2007-04-26,10.792,65.0,2435,"$15,000,000.00","$64,238,440.00",tt0463854
212,493922,"['Horror', 'Mystery', 'Thriller']",Hereditary,Hereditary,2018-06-07,19.577,71.0,3446,"$10,000,000.00","$79,336,821.00",tt7784604
213,424139,"['Horror', 'Thriller']",Halloween,Halloween,2018-10-18,15.425,64.0,2539,"$10,000,000.00","$253,688,035.00",tt1502407
214,7518,"['Animation', 'Comedy', 'Family']",Over the Hedge,Over the Hedge,2006-05-17,14.426,64.0,2719,"$80,000,000.00","$343,397,247.00",tt0327084
215,324852,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",Despicable Me 3,Despicable Me 3,2017-06-15,14.097,63.0,4566,"$80,000,000.00","$1,031,552,585.00",tt3469046
216,512196,"['Comedy', 'Horror', 'Science Fiction']",Happy Death Day 2U,Happy Death Day 2U,2019-02-13,17.049,62.0,1632,"$9,000,000.00","$25,327,500.00",tt8155288
217,280217,"['Action', 'Adventure', 'Animation', 'Comedy', 'Fantasy', 'Science Fiction', 'Family']",The Lego Movie 2: The Second Part,The Lego Movie 2: The Second Part,2019-01-26,14.869,66.0,977,"$100,000,000.00","$190,514,361.00",tt3513498
218,566057,"['Action', 'Adventure', 'Crime', 'Science Fiction']",ルパンレンジャーＶＳパトレンジャーＶＳキュウレンジャー,Lupinranger VS Patranger VS Kyuranger,2019-05-03,13.686,55.0,2,$0.00,$0.00,tt9332122
219,521029,"['Horror', 'Mystery', 'Thriller']",Annabelle Comes Home,Annabelle Comes Home,2019-06-26,19.449,61.0,1253,$0.00,"$10,834,459.00",tt8350360
220,449562,['Comedy'],The Hustle,The Hustle,2019-05-09,19.679,61.0,1032,$0.00,"$32,677,774.00",tt1298644
221,136400,"['Action', 'Comedy', 'Crime']",2 Guns,2 Guns,2013-08-02,17.19,65.0,2597,"$61,000,000.00","$131,940,411.00",tt1272878
222,512901,"['Action', 'Fantasy']",神探蒲松齡,The Knight of Shadows: Between Yin and Yang,2019-02-05,16.561,57.0,25,$0.00,$0.00,tt7587984
223,375262,"['Drama', 'History', 'Comedy']",The Favourite,The Favourite,2018-11-23,17.303,76.0,2940,"$15,000,000.00","$82,124,805.00",tt5083738
224,606117,"['Comedy', 'Fantasy', 'Music', 'Romance']",A Cinderella Story: Christmas Wish,A Cinderella Story: Christmas Wish,2019-10-15,16.619,67.0,299,$0.00,$0.00,tt10326928
225,415,"['Action', 'Comedy', 'Fantasy', 'Science Fiction']",Batman & Robin,Batman & Robin,1997-06-20,18.076,43.0,3048,"$125,000,000.00","$238,207,122.00",tt0118688
226,345887,"['Thriller', 'Action', 'Crime']",The Equalizer 2,The Equalizer 2,2018-07-19,17.042,65.0,2544,"$62,000,000.00","$102,084,362.00",tt3766354
227,514921,"['Adventure', 'Drama', 'Romance']",The Aeronauts,The Aeronauts,2019-11-04,17.843,68.0,291,"$40,000,000.00",$0.00,tt6141246
228,514439,['Drama'],Breakthrough,Breakthrough,2019-04-10,15.443,71.0,235,$0.00,$0.00,tt7083526
229,442065,['Drama'],The Last Full Measure,The Last Full Measure,2020-01-23,12.932,78.0,22,$0.00,$0.00,tt0783640
230,430155,"['Action', 'Fantasy', 'Romance']",Кома,Coma,2019-11-19,18.012,80.0,2,$0.00,$0.00,tt6087226
231,513409,"['Drama', 'Mystery', 'Thriller', 'Romance']",Earthquake Bird,Earthquake Bird,2019-11-01,16.384,58.0,181,$0.00,$0.00,tt8178486
232,418879,"['Drama', 'History']",The Current War,The Current War,2017-10-15,16.607,67.0,278,$0.00,$0.00,tt2140507
233,513302,"['Adventure', 'Animation', 'Comedy', 'Family']",Minuscule 2 - Les mandibules du bout du monde,Minuscule 2: Mandibles From Far Away,2019-01-30,10.363,67.0,47,$0.00,$0.00,tt7296782
234,7443,"['Animation', 'Comedy', 'Family']",Chicken Run,Chicken Run,2000-06-21,14.579,66.0,2938,"$45,000,000.00","$224,834,564.00",tt0120630
235,480414,"['Horror', 'Mystery', 'Thriller']",The Curse of La Llorona,The Curse of La Llorona,2019-04-17,16.85,55.0,992,"$9,000,000.00","$122,033,739.00",tt4913966
236,235,"['Crime', 'Drama']",Stand by Me,Stand by Me,1986-08-08,12.613,79.0,3265,"$8,000,000.00","$52,287,414.00",tt0092005
237,11778,"['Drama', 'War']",The Deer Hunter,The Deer Hunter,1978-12-08,13.38,80.0,2010,"$15,000,000.00","$50,000,000.00",tt0077416
238,783,"['Drama', 'History']",Gandhi,Gandhi,1982-11-30,14.03,75.0,1322,"$22,000,000.00","$77,737,889.00",tt0083987
239,346364,['Horror'],It,It,2017-09-06,15.351,72.0,12796,"$35,000,000.00","$700,381,748.00",tt1396484
240,508,"['Comedy', 'Drama', 'Romance']",Love Actually,Love Actually,2003-09-07,10.537,71.0,4091,"$40,000,000.00","$244,931,766.00",tt0314331
241,519010,['Drama'],Dolor y gloria,Pain and Glory,2019-03-22,20.17,75.0,775,"$10,769,016.00","$28,747,837.00",tt8291806
242,172385,"['Adventure', 'Animation', 'Comedy', 'Family']",Rio 2,Rio 2,2014-03-19,13.684,64.0,2041,"$103,000,000.00","$500,188,435.00",tt2357291
243,277216,"['Drama', 'Music']",Straight Outta Compton,Straight Outta Compton,2015-08-13,14.261,77.0,2221,"$28,000,000.00","$201,634,991.00",tt1398426
244,13183,"['Action', 'Mystery', 'Science Fiction']",Watchmen,Watchmen,2009-03-05,19.004,73.0,5688,"$130,000,000.00","$185,258,983.00",tt0409459
245,450001,['Action'],葉問外傳：張天志,Master Z: Ip Man Legacy,2018-12-20,14.291,55.0,220,$0.00,$0.00,tt7262882
246,393624,"['Crime', 'Drama', 'History', 'Thriller', 'Romance', 'War']",Official Secrets,Official Secrets,2019-08-30,14.053,73.0,138,$0.00,$0.00,tt5431890
247,535544,"['Drama', 'History']",Downton Abbey,Downton Abbey,2019-09-12,13.613,71.0,420,"$20,000,000.00","$157,829,576.00",tt6398184
248,542928,['Drama'],La trinchera infinita,The Endless Trench,2019-10-31,16.405,71.0,34,$0.00,$0.00,tt7937168
249,8916,"['Adventure', 'Animation', 'Comedy', 'Family']",Antz,Antz,1998-10-02,13.338,61.0,2928,"$60,000,000.00","$171,757,863.00",tt0120587
250,2758,"['Comedy', 'Fantasy', 'Family']",Addams Family Values,Addams Family Values,1993-11-19,11.906,67.0,1478,"$47,000,000.00","$48,919,043.00",tt0106220
251,521777,['Comedy'],Good Boys,Good Boys,2019-08-14,17.5,66.0,662,"$20,000,000.00","$72,457,330.00",tt7343762
252,491283,['Drama'],Judy,Judy,2019-09-27,19.053,69.0,327,$0.00,"$38,981,322.00",tt7549996
253,238713,"['Action', 'Comedy', 'Crime']",Spy,Spy,2015-05-06,12.75,68.0,4243,"$65,000,000.00","$235,666,219.00",tt3079380
254,537739,"['Romance', 'Comedy']",Can You Keep a Secret?,Can You Keep a Secret?,2019-09-13,15.286,63.0,137,$0.00,$0.00,tt8707922
255,927,"['Fantasy', 'Horror', 'Comedy']",Gremlins,Gremlins,1984-06-07,12.446,71.0,3818,"$11,000,000.00","$153,083,102.00",tt0087363
256,625450,"['Comedy', 'Drama', 'Romance']",Tall Girl,Tall Girl,2019-09-13,15.288,62.0,812,$0.00,$0.00,tt9252508
257,618383,['Documentary'],800 Mal Einsam - Ein Tag mit dem Filmemacher Edgar Reitz,800 Mal Einsam - Ein Tag mit dem Filmemacher Edgar Reitz,2020-03-05,22.585,0.0,0,$0.00,$0.00,tt10476888
258,608315,['Drama'],Il sindaco del Rione Sanità,The Mayor of Rione Sanità,2019-09-30,20.091,54.0,22,$0.00,$0.00,tt9778888
259,348893,"['Action', 'Crime', 'Thriller']",Boyka: Undisputed IV,Boyka: Undisputed IV,2016-08-01,16.127,63.0,534,$0.00,$0.00,tt3344680
260,49049,"['Action', 'Science Fiction']",Dredd,Dredd,2012-09-07,13.18,67.0,3095,"$50,000,000.00","$41,037,742.00",tt1343727
261,15370,"['Adventure', 'Animation', 'Drama', 'Fantasy', 'Family']",猫の恩返し,The Cat Returns,2002-07-19,15.596,72.0,815,$0.00,"$522,911.00",tt0347618
262,551808,"['Horror', 'Mystery']",Black Christmas,Black Christmas,2019-12-11,24.983,43.0,99,"$5,000,000.00",$0.00,tt10481868
263,599845,"['Action', 'Crime']",L'immortale,The Immortal,2019-12-05,12.25,73.0,88,$0.00,$0.00,tt9048786
264,16,"['Crime', 'Drama', 'Music']",Dancer in the Dark,Dancer in the Dark,2000-05-17,11.897,79.0,915,"$12,800,000.00","$40,031,879.00",tt0168629
265,487083,"['Fantasy', 'Mystery']",Paradise Hills,Paradise Hills,2019-08-29,12.803,59.0,95,$0.00,$0.00,tt6127004
266,505192,"['Crime', 'Drama']",万引き家族,Shoplifters,2018-06-02,12.909,80.0,818,$0.00,$0.00,tt8075192
267,575222,"['Adventure', 'Animation']",映画ドラえもん のび太の月面探査記,Doraemon: Nobita's Chronicle of the Moon Exploration,2019-03-01,16.636,81.0,9,"$65,000,000.00",$0.00,tt9735672
268,472674,['Drama'],The Goldfinch,The Goldfinch,2019-09-12,16.781,65.0,171,"$40,000,000.00",$0.00,tt3864056
269,291870,['Comedy'],Dirty Grandpa,Dirty Grandpa,2016-01-21,12.386,58.0,2930,"$11,500,000.00","$94,073,028.00",tt1860213
270,489999,"['Drama', 'Mystery', 'Thriller']",Searching,Searching,2018-08-24,13.076,76.0,1988,"$1,000,000.00","$66,265,218.00",tt7668870
271,502416,['Horror'],Ma,Ma,2019-05-29,15.921,56.0,818,"$5,000,000.00","$51,749,995.00",tt7958736
272,1370,"['Action', 'Adventure', 'Thriller', 'War']",Rambo III,Rambo III,1988-05-24,15.774,59.0,1603,"$63,000,000.00","$189,015,611.00",tt0095956
273,239529,"['Action', 'Crime', 'Mystery', 'Animation']",ルパン三世VS名探偵コナン THE MOVIE,Lupin the Third vs. Detective Conan: The Movie,2013-12-07,11.969,68.0,85,$0.00,$0.00,tt3335192
274,429197,"['Drama', 'History', 'Comedy']",Vice,Vice,2018-12-25,16.963,71.0,1857,"$60,000,000.00","$66,266,401.00",tt6266538
275,539892,"['Drama', 'Science Fiction', 'Thriller']",Freaks,Freaks,2019-09-13,19.671,66.0,183,$0.00,"$333,593.00",tt8781414
276,534259,"['Comedy', 'Drama']",Blinded by the Light,Blinded by the Light,2019-08-09,16.714,71.0,208,$0.00,$0.00,tt8266310
277,979,"['Drama', 'Thriller', 'Crime', 'Mystery']",Irréversible,Irreversible,2002-05-22,12.538,72.0,1250,$0.00,"$792,200.00",tt0290673
278,459992,"['Comedy', 'Romance']",Long Shot,Long Shot,2019-05-02,17.469,66.0,971,"$40,000,000.00","$53,847,136.00",tt2139881
279,403300,"['Drama', 'History', 'War']",A Hidden Life,A Hidden Life,2019-12-11,21.885,72.0,88,"$9,000,000.00","$3,033,700.00",tt5827916
280,399402,"['Action', 'Thriller']",Hunter Killer,Hunter Killer,2018-10-19,14.417,64.0,927,$0.00,$0.00,tt1846589
281,533,"['Adventure', 'Animation', 'Comedy', 'Family']",Wallace & Gromit: The Curse of the Were-Rabbit,Wallace & Gromit: The Curse of the Were-Rabbit,2005-09-04,11.853,69.0,1462,"$30,000,000.00","$192,610,372.00",tt0312004
282,512895,"['Comedy', 'Romance', 'Family']",Lady and the Tramp,Lady and the Tramp,2019-11-12,13.796,69.0,159,$0.00,$0.00,tt8096832
283,426426,['Drama'],Roma,Roma,2018-08-25,14.956,77.0,2413,"$15,000,000.00",$0.00,tt6155172
284,568091,['Thriller'],Fractured,Fractured,2019-09-22,19.038,65.0,831,$0.00,$0.00,tt4332232
285,504172,"['Crime', 'Drama', 'Thriller']",The Mule,The Mule,2018-12-14,16.619,67.0,2496,"$50,000,000.00","$171,504,407.00",tt7959026
286,9837,"['Adventure', 'Animation', 'Comedy', 'Drama', 'Music', 'Family']",The Prince of Egypt,The Prince of Egypt,1998-12-15,12.311,71.0,2243,"$70,000,000.00","$218,613,188.00",tt0120794
287,522681,"['Action', 'Mystery', 'Thriller']",Escape Room,Escape Room,2019-01-03,17.804,64.0,2090,"$9,000,000.00","$155,313,078.00",tt5886046
288,369196,"['Horror', 'Thriller']",I Spit on Your Grave: Deja Vu,I Spit on Your Grave: Deja Vu,2019-04-23,11.193,29.0,29,$0.00,$0.00,tt4058836
289,596868,['Drama'],Ceniza negra,Land of Ashes,2020-03-04,22.923,0.0,0,$0.00,$0.00,tt10219406
290,565716,['Documentary'],American Factory,American Factory,2019-08-21,15.066,71.0,129,$0.00,$0.00,tt9351980
291,505600,['Comedy'],Booksmart,Booksmart,2019-05-24,15.544,72.0,939,"$6,000,000.00","$24,849,029.00",tt1489887
292,512263,['Drama'],Honey Boy,Honey Boy,2019-11-08,15.041,73.0,84,"$3,500,000.00","$2,242,002.00",tt8151874
293,533444,"['Drama', 'Romance']",Waves,Waves,2019-11-15,13.865,77.0,70,$0.00,"$1,740,683.00",tt8652728
294,629704,['Documentary'],The Booksellers,The Booksellers,2020-03-06,28.582,0.0,0,$0.00,$0.00,tt9355194
295,414,"['Action', 'Crime', 'Fantasy']",Batman Forever,Batman Forever,1995-06-16,15.518,53.0,3150,"$100,000,000.00","$336,529,144.00",tt0112462
296,641790,"['Action', 'Thriller']",Trauma Center,Trauma Center,2019-12-06,14.96,52.0,57,$0.00,$0.00,tt9625664
297,935,"['Comedy', 'Drama', 'War']",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964-01-29,12.167,82.0,3177,"$1,800,000.00","$9,440,272.00",tt0057012
298,11253,"['Fantasy', 'Horror']",Hellboy II: The Golden Army,Hellboy II: The Golden Army,2008-07-11,11.528,67.0,3226,"$85,000,000.00","$160,388,063.00",tt0411477
299,484468,"['Action', 'Thriller']",Le chant du loup,The Wolf's Call,2019-02-20,17.472,77.0,800,$0.00,$0.00,tt7458762
300,484247,"['Comedy', 'Crime']",A Simple Favor,A Simple Favor,2018-08-29,15.225,66.0,2374,"$20,000,000.00","$53,542,417.00",tt7040874
301,613090,"['Comedy', 'Drama']",Vivir dos veces,"Live Twice, Love Once",2019-09-06,12.813,76.0,83,"$1,450,000.00","$368,430.00",tt9063902
302,586863,"['Crime', 'Drama', 'Thriller']",Les Misérables,Les Misérables,2019-11-14,13.603,82.0,287,$0.00,$0.00,tt10199590
303,455207,"['Comedy', 'Drama', 'Romance']",Crazy Rich Asians,Crazy Rich Asians,2018-08-15,14.379,71.0,1939,"$30,000,000.00","$237,994,561.00",tt3104988
304,522924,"['Comedy', 'Drama', 'Romance']",The Art of Racing in the Rain,The Art of Racing in the Rain,2019-08-08,14.687,81.0,173,"$20,000,000.00","$33,692,510.00",tt1478839
305,299687,"['Adventure', 'Science Fiction']",The 5th Wave,The 5th Wave,2016-01-14,15.604,59.0,4030,"$38,000,000.00","$109,906,372.00",tt2304933
306,574207,"['Action', 'Crime', 'Thriller']",The Operative,The Operative,2019-07-24,9.572,58.0,45,$0.00,$0.00,tt8000718
307,505436,['Comedy'],Qu'est-ce qu'on a encore fait au bon Dieu?,Serial (Bad) Weddings 2,2019-01-30,12.803,59.0,677,$0.00,$0.00,tt6556670
308,14411,"['Adventure', 'Animation', 'Comedy', 'Family']",Sinbad: Legend of the Seven Seas,Sinbad: Legend of the Seven Seas,2003-07-02,12.016,68.0,1103,"$60,000,000.00","$80,767,884.00",tt0165982
309,805,"['Drama', 'Horror', 'Mystery']",Rosemary's Baby,Rosemary's Baby,1968-06-12,11.51,78.0,2078,"$3,200,000.00","$33,395,426.00",tt0063522
310,210860,"['Adventure', 'Comedy']",Mortdecai,Mortdecai,2015-01-21,18.222,54.0,1851,"$60,000,000.00","$30,418,560.00",tt3045616
311,531299,['Thriller'],Kill Chain,Kill Chain,2019-10-18,9.135,51.0,38,$0.00,$0.00,tt8535180
312,532671,"['Horror', 'Thriller']",The Prodigy,The Prodigy,2019-02-06,16.043,61.0,488,"$6,000,000.00","$14,856,291.00",tt4504044
313,109091,"['Thriller', 'Crime', 'Drama']",The Counselor,The Counselor,2013-10-25,12.84,51.0,1183,"$25,000,000.00","$71,009,334.00",tt2193215
